,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
4267,2/18/19 18:53,1,WalgreensÛÒBrady,Sandburg,2/18/19 19:17,,,,yes,I'm not ready to go,,
4268,2/18/19 18:53,1,"1704 East Thomas Avenue, Milwaukee, Wisconsin 53211, United States","2714 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:37,2/18/19 19:45,44.0,no,,,
4269,2/18/19 18:54,1,Enderis,"1417 E Park Pl, Milwaukee, WI 53211, USA",2/18/19 19:37,,,,yes,Wrong direction,,
4270,2/18/19 18:56,1,"3029 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Library,2/18/19 18:56,,,,yes,Wait time is too long,,
4271,2/18/19 18:56,2,Blaze Pizza,Sandburg,,2/18/19 19:26,2/18/19 19:33,30.0,no,,,
4272,2/18/19 18:57,1,"1706 N Prospect Ave, Milwaukee, WI 53202, USA",Lubar,2/18/19 19:19,,,,yes,Wait time is too long,,
4273,2/18/19 18:58,1,Library,"2737 N Booth St, Milwaukee, WI 53212, USA",,2/18/19 19:39,2/18/19 19:49,41.0,no,,,
4274,2/18/19 18:58,1,"2121 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",Library,2/18/19 19:25,,,,yes,Wait time is too long,,
4275,2/18/19 18:58,2,Library,"2712 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:05,,,,yes,Wait time is too long,,
4276,2/18/19 19:01,5,Sandburg,Noodles & Company,,2/18/19 19:50,2/18/19 19:57,49.0,no,,,
4277,2/18/19 19:02,1,Klotsche,"2717 E Hampshire St, Milwaukee, WI 53211, USA",2/18/19 19:02,,,,yes,I've had a change in my plans,,
4278,2/18/19 19:03,1,Whole Foods,Sandburg,,2/18/19 19:36,2/18/19 19:45,32.0,no,,,
4279,2/18/19 19:03,2,"1711 North Holton Street, Milwaukee, Wisconsin 53212, United States",Sandburg,,2/18/19 19:54,2/18/19 20:06,50.0,no,,,
4280,2/18/19 19:04,2,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3369 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:48,2/18/19 19:53,43.0,no,,,
4281,2/18/19 19:05,1,Noodles & Company,"1830 North Oakland Avenue, Milwaukee, Wisconsin 53202, United States",,2/18/19 19:32,2/18/19 19:41,26.0,no,,,
4282,2/18/19 19:06,3,Metro Market Shorewood,Sandburg,2/18/19 19:27,,,,yes,I'm not ready to go,,
4283,2/18/19 19:06,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",Pick n Save,,2/18/19 19:54,2/18/19 20:00,48.0,no,,,
4284,2/18/19 19:06,1,"2963 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin, United States, 53211",2/18/19 19:33,,,,yes,It took too long to receive my ETA,,
4285,2/18/19 19:07,1,"2030 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States","3462 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:55,2/18/19 20:01,48.0,no,,,
4286,2/18/19 19:07,2,Library,"2712 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:28,,,,yes,I've had a change in my plans,,
4287,2/18/19 19:07,1,WalgreensÛÒBrady,"3503 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:49,2/18/19 20:06,41.0,no,,,
4288,2/18/19 19:08,1,"2930 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Library,2/18/19 19:38,,,,yes,Wait time is too long,,
4289,2/18/19 19:08,1,KIRC Parking,"2475 North Dousman Street, Milwaukee, Wisconsin 53212, United States",,2/18/19 20:18,2/18/19 20:45,70.0,no,,,
4290,2/18/19 19:08,2,"3042 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/18/19 20:03,2/18/19 20:06,54.0,no,,,
4291,2/18/19 19:09,2,Cambridge Commons,"4035 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:09,,,,yes,I'm not ready to go,,
4292,2/18/19 19:09,1,"2223 East Webster Place, Milwaukee, Wisconsin 53211, United States","3028 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:00,2/18/19 20:03,51.0,no,,,
4293,2/18/19 19:11,1,Enderis,"1806 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:56,2/18/19 20:01,45.0,no,,,
4294,2/18/19 19:11,1,Merrill Hall,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:14,,,,yes,I've had a change in my plans,,
4295,2/18/19 19:12,1,"2639 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",Library,2/18/19 19:12,,,,yes,Wait time is too long,,
4296,2/18/19 19:12,1,WalgreensÛÒOakland,"3342 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/18/19 19:40,,,,yes,Wait time is too long,,
4297,2/18/19 19:12,1,Klotsche,"1800 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",2/18/19 19:38,,,,yes,Wait time is too long,,
4298,2/18/19 19:12,1,"1694 N Van Buren St, Milwaukee, WI 53202, USA",Sandburg,2/18/19 19:12,,,,yes,I've had a change in my plans,,
4299,2/18/19 19:12,1,"3431 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/18/19 20:09,2/18/19 20:15,56.0,no,,,
4300,2/18/19 19:13,2,"1694 N Van Buren St, Milwaukee, WI 53202, USA",Sandburg,2/18/19 19:24,,,,yes,Wait time is too long,,
4301,2/18/19 19:13,1,"2929 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","3418 North Richards Street, Milwaukee, Wisconsin 53212, United States",2/18/19 19:36,,,,yes,Wait time is too long,,
4302,2/18/19 19:14,1,Library,"1869 North Cambridge Avenue, Milwaukee, Wisconsin 53202, United States",2/18/19 19:32,,,,yes,Wait time is too long,,
4303,2/18/19 19:14,1,Merrill Hall,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:42,,,,yes,Wait time is too long,,
4304,2/18/19 19:15,1,"2639 North Oakland Avenue, Milwaukee, Wisconsin",Aldi,,2/18/19 19:48,2/18/19 20:00,32.0,no,,,
4305,2/18/19 19:15,1,Lubar,"1927 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:08,2/18/19 20:18,52.0,no,,,
4306,2/18/19 19:16,1,Metro Market Shorewood,"2555 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:08,,,,no,No show,,
4307,2/18/19 19:17,1,Library,"2542 North Bremen Street, Milwaukee, Wisconsin 53212, United States",2/18/19 19:22,,,,yes,Wait time is too long,,
4308,2/18/19 19:17,1,"2744 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Walmart,,2/18/19 20:17,2/18/19 20:27,59.0,no,,,
4309,2/18/19 19:18,1,Sandburg,"2967 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:14,,,,no,No show,,
4310,2/18/19 19:18,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",,2/18/19 20:19,2/18/19 20:27,61.0,no,,,
4311,2/18/19 19:18,1,WalgreensÛÒBrady,Sandburg,2/18/19 19:40,,,,yes,Wait time is too long,,
4312,2/18/19 19:20,1,"Blaze Pizza, 2907 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:20,,,,yes,It took too long to receive my ETA,,
4313,2/18/19 19:20,1,"3021 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2556 North Lake Drive, Milwaukee, Wisconsin 53211, United States",2/18/19 21:11,,,,no,No show,,
4314,2/18/19 19:20,1,Enderis,"3438 North Newhall Street, Milwaukee, Wisconsin 53211, United States",2/18/19 20:15,,,,yes,It took too long to receive my ETA,,
4315,2/18/19 19:21,1,NWQ,"3014 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:14,2/18/19 20:26,53.0,no,,,
4316,2/18/19 19:21,2,"Blaze Pizza, 2907 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:53,2/18/19 19:58,31.0,no,,,
4317,2/18/19 19:21,1,Library,"2915 North Booth Street, Milwaukee, Wisconsin 53212, United States",2/18/19 19:45,,,,no,No show,,
4318,2/18/19 19:21,1,"3246 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2700 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:42,,,,yes,Wait time is too long,,
4319,2/18/19 19:22,2,Noodles & Company,Library,2/18/19 19:22,,,,yes,I'm not ready to go,,
4320,2/18/19 19:22,1,"3468 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Union North,,2/18/19 20:10,2/18/19 20:14,48.0,no,,,
4321,2/18/19 19:23,2,Noodles & Company,Sandburg,,2/18/19 20:01,2/18/19 20:04,38.0,no,,,
4322,2/18/19 19:25,1,"2840 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/18/19 19:40,,,,yes,I've had a change in my plans,,
4323,2/18/19 19:26,1,Enderis,Metro Market Shorewood,2/18/19 19:26,,,,yes,Wait time is too long,,
4324,2/18/19 19:27,1,"3057 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","2546 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 19:49,2/18/19 19:53,22.0,no,,,
4325,2/18/19 19:27,2,"2645 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Goodwill - Oakland,,2/18/19 20:06,2/18/19 20:09,39.0,no,,,
4326,2/18/19 19:28,1,Lubar,"3568 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:17,2/18/19 20:20,48.0,no,,,
4327,2/18/19 19:28,1,"3101 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:32,,,,yes,I've had a change in my plans,,
4328,2/18/19 19:28,1,"2615 North Cramer Street, Milwaukee, Wisconsin 53211, United States","901 East Clarke Street, Milwaukee, Wisconsin 53212, United States",,2/18/19 20:10,2/18/19 20:15,41.0,no,,,
4329,2/18/19 19:29,2,"Urban Vape & CBD, 3473 N Oakland Ave Ste 101, Milwaukee, Wisconsin, United States, 53211",Sandburg,2/18/19 19:45,,,,yes,I've had a change in my plans,,
4330,2/18/19 19:29,3,Cunningham,Noodles & Company,2/18/19 19:35,,,,yes,Wait time is too long,,
4331,2/18/19 19:31,1,Library,"2563 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:44,,,,yes,I've had a change in my plans,,
4332,2/18/19 19:33,2,Noodles & Company,Sandburg,,2/18/19 19:58,2/18/19 20:12,25.0,no,,,
4333,2/18/19 19:35,1,"2926 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","2416 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",,2/18/19 20:05,2/18/19 20:14,29.0,no,,,
4334,2/18/19 19:35,1,Garland Hall,"3700 North Morris Boulevard, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:28,2/18/19 20:33,52.0,no,,,
4335,2/18/19 19:35,1,"2934 North Bremen Street, Milwaukee, Wisconsin 53212, United States",Library,2/18/19 19:36,,,,yes,Wait time is too long,,
4336,2/18/19 19:36,1,"2634 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","3357 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:36,,,,yes,Wait time is too long,,
4337,2/18/19 19:36,1,Lubar,"1706 N Prospect Ave, Milwaukee, WI 53202, USA",2/18/19 19:37,,,,yes,Wait time is too long,,
4338,2/18/19 19:37,2,Noodles & Company,Sandburg,2/18/19 19:46,,,,yes,I've had a change in my plans,,
4339,2/18/19 19:37,1,"3039 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/18/19 20:09,,,,no,No show,,
4340,2/18/19 19:37,1,Walmart,"2112 East Webster Place, Milwaukee, Wisconsin 53211, United States",2/18/19 19:43,,,,yes,Wait time is too long,,
4341,2/18/19 19:37,2,"3202 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin, United States, 53211",2/18/19 19:46,,,,yes,I'm not ready to go,,
4342,2/18/19 19:39,1,Klotsche,Casablanca,2/18/19 19:59,,,,yes,Wait time is too long,,
4343,2/18/19 19:39,1,Sandburg,"3000 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:09,2/18/19 20:12,30.0,no,,,
4344,2/18/19 19:39,1,"3242 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","2436 North Lake Drive, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:17,2/18/19 20:24,37.0,no,,,
4345,2/18/19 19:40,1,Lubar,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:03,,,,yes,Wait time is too long,,
4346,2/18/19 19:40,2,Merrill Hall,"The Villager Apartments, 3955 N Murray Ave, Shorewood, WI 53211, USA",2/18/19 20:19,,,,yes,Wait time is too long,,
4347,2/18/19 19:40,1,Lapham,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:47,2/18/19 21:00,67.0,no,,,
4348,2/18/19 19:41,1,EMS Cramer,"2518 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:48,,,,yes,Wait time is too long,,
4349,2/18/19 19:41,1,EMS Parking,USR Parking,,2/18/19 20:19,2/18/19 21:07,37.0,no,,,
4350,2/18/19 19:42,1,Klotsche,"2310 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:42,,,,yes,Wait time is too long,,
4351,2/18/19 19:42,2,Walmart,Cambridge Commons,,2/18/19 20:31,2/18/19 20:39,48.0,no,,,
4352,2/18/19 19:42,2,"2568 North Cramer Street, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",,2/18/19 20:52,2/18/19 20:58,69.0,no,,,
4353,2/18/19 19:42,2,Sandburg,Knuckleheads,2/18/19 20:00,,,,yes,Wait time is too long,,
4354,2/18/19 19:42,1,Mitchell Hall,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:21,2/18/19 20:35,38.0,no,,,
4355,2/18/19 19:43,1,EMS Parking,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:44,,,,yes,I'm not ready to go,,
4356,2/18/19 19:44,1,EMS Parking,Walmart,,2/18/19 20:22,2/18/19 20:31,38.0,no,,,
4357,2/18/19 19:45,2,Sandburg,"Little Caesars Pizza, 2831 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",,2/18/19 20:18,2/18/19 20:33,33.0,no,,,
4358,2/18/19 19:45,2,"1609 East North Avenue, Milwaukee, Wisconsin 53202, United States","2943 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:04,,,,yes,It took too long to receive my ETA,,
4359,2/18/19 19:46,1,Library,"2915 North Booth Street, Milwaukee, Wisconsin 53212, United States",,2/18/19 21:17,2/18/19 21:29,90.0,no,,,
4360,2/18/19 19:46,1,Library,"2594 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:18,2/18/19 21:24,91.0,no,,,
4361,2/18/19 19:47,1,"Asian Fusion, 1609 E North Ave, Milwaukee, Wisconsin, United States, 53202","1610 East Beverly Road, Milwaukee, Wisconsin 53211, United States",2/18/19 20:01,,,,yes,Wait time is too long,,
4362,2/18/19 19:47,1,"3034 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin 53211, United States",,2/18/19 20:36,2/18/19 20:41,49.0,no,,,
4363,2/18/19 19:47,1,EMS Parking,"3901 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",2/18/19 20:11,,,,yes,Wait time is too long,,
4364,2/18/19 19:48,1,"3358 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/18/19 20:01,,,,yes,Wait time is too long,,
4365,2/18/19 19:48,1,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin, United States, 53211",2/18/19 20:03,,,,yes,Wait time is too long,,
4366,2/18/19 19:49,1,"3023 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3348 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 19:58,,,,yes,Wait time is too long,,
4367,2/18/19 19:49,1,EMS Cramer,"2518 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:30,,,,no,No show,,
4368,2/18/19 19:50,1,Lubar,Thai Kitchen,2/18/19 20:06,,,,yes,Wait time is too long,,
4369,2/18/19 19:52,2,Collectivo - Prospect,"3134 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:09,,,,yes,I've had a change in my plans,,
4370,2/18/19 19:53,1,Klotsche,"3492 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:24,2/18/19 20:27,30.0,no,,,
4371,2/18/19 19:54,1,Lubar,"2036 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",,2/18/19 20:24,2/18/19 20:40,30.0,no,,,
4372,2/18/19 19:54,2,"3037 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/18/19 20:16,2/18/19 20:20,21.0,no,,,
4373,2/18/19 19:55,1,"2924 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","2223 East Webster Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:40,2/18/19 20:44,44.0,no,,,
4374,2/18/19 19:56,1,Lubar,"3366 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:06,,,,yes,Wait time is too long,,
4375,2/18/19 19:56,3,"2528 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","Riverwest Pizza, 932 E Wright St, Milwaukee, Wisconsin, United States, 53212",2/18/19 20:18,,,,yes,It took too long to receive my ETA,,
4376,2/18/19 19:56,1,Arch Court,"3029 North Pierce Street, Milwaukee, Wisconsin 53212, United States",,2/18/19 20:50,2/18/19 20:57,54.0,no,,,
4377,2/18/19 19:58,1,Lubar,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:00,,,,yes,Wait time is too long,,
4378,2/18/19 19:59,1,Lubar,Pick n Save,,2/18/19 20:24,2/18/19 20:44,25.0,no,,,
4379,2/18/19 19:59,2,Sandburg,"2035 East North Avenue, Milwaukee, Wisconsin 53202, United States",,2/18/19 20:30,2/18/19 20:39,31.0,no,,,
4380,2/18/19 19:59,1,Sandburg,"1900 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:31,2/18/19 20:34,31.0,no,,,
4381,2/18/19 19:59,1,Union South,"2235 North Farwell Avenue, Milwaukee, Wisconsin 53202, United States",,2/18/19 20:55,2/18/19 21:07,55.0,no,,,
4382,2/18/19 20:00,1,EMS Parking,"2178 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",,2/18/19 20:44,2/18/19 20:50,43.0,no,,,
4383,2/18/19 20:00,2,"Knuckleheads, 2949 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/18/19 20:25,2/18/19 20:29,24.0,no,,,
4384,2/18/19 20:01,1,Pick n Save,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:37,2/18/19 20:41,36.0,no,,,
4385,2/18/19 20:01,2,Klotsche,"3363 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:29,2/18/19 20:32,28.0,no,,,
4386,2/18/19 20:01,1,"3040 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,2/18/19 20:32,,,,yes,I'm not ready to go,,
4387,2/18/19 20:01,2,Kenilworth,Pick n Save,2/18/19 20:02,,,,yes,Wait time is too long,,
4388,2/18/19 20:01,1,Lubar,"2866 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:36,2/18/19 20:39,34.0,no,,,
4389,2/18/19 20:02,1,"2864 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Library,,2/18/19 20:41,2/18/19 20:58,38.0,no,,,
4390,2/18/19 20:03,1,"3208 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,2/18/19 20:03,,,,yes,I'm not ready to go,,
4391,2/18/19 20:04,5,Noodles & Company,Sandburg,2/18/19 20:48,,,,yes,Wait time is too long,,
4392,2/18/19 20:04,1,Klotsche,"3820 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:25,2/18/19 20:34,21.0,no,,,
4393,2/18/19 20:04,1,Lubar,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:30,2/18/19 20:43,25.0,no,,,
4394,2/18/19 20:04,2,Sandburg,Walmart,2/18/19 20:36,,,,no,No show,,
4395,2/18/19 20:05,1,"1816 East Kane Place, Milwaukee, Wisconsin 53202, United States","UWM Lubar Hall, 3202 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",2/18/19 20:05,,,,yes,Wait time is too long,,
4396,2/18/19 20:05,1,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States","1428 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:14,2/18/19 21:25,68.0,no,,,
4397,2/18/19 20:07,2,"Little Caesars Pizza, 2831 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,2/18/19 20:25,,,,yes,Wait time is too long,,
4398,2/18/19 20:08,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:26,,,,yes,I've had a change in my plans,,
4399,2/18/19 20:09,2,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/18/19 20:57,2/18/19 20:59,47.0,no,,,
4400,2/18/19 20:09,1,EMS Parking,"3495 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:47,2/18/19 20:50,37.0,no,,,
4401,2/18/19 20:09,1,Lapham,"1825 East Lafayette Place, Milwaukee, Wisconsin 53202, United States",2/18/19 20:28,,,,yes,I'm not ready to go,,
4402,2/18/19 20:09,1,"1525 East Royall Place, Milwaukee, Wisconsin 53202, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/18/19 20:38,,,,yes,It took too long to receive my ETA,,
4403,2/18/19 20:09,1,Library,"1320 E Capitol Dr, Shorewood, WI 53211, USA",2/18/19 20:33,,,,yes,Wait time is too long,,
4404,2/18/19 20:10,1,Sandburg,"2571 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:18,,,,yes,Wait time is too long,,
4405,2/18/19 20:11,2,Goodwill - Oakland,"2645 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:49,,,,yes,Wait time is too long,,
4406,2/18/19 20:11,1,Union South,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:55,2/18/19 21:04,43.0,no,,,
4407,2/18/19 20:12,3,Noodles & Company,Sandburg,2/18/19 20:33,,,,yes,Wait time is too long,,
4408,2/18/19 20:13,1,Sandburg,Noodles & Company,2/18/19 20:14,,,,yes,Wait time is too long,,
4409,2/18/19 20:14,2,Klotsche,"2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:51,2/18/19 21:01,36.0,no,,,
4410,2/18/19 20:15,1,"3039 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",2/18/19 20:15,,,,yes,I've had a change in my plans,,
4411,2/18/19 20:15,1,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Library,2/18/19 20:48,,,,yes,Wait time is too long,,
4412,2/18/19 20:17,1,Cambridge Commons,"3019 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:17,,,,yes,Wait time is too long,,
4413,2/18/19 20:17,1,Union South,"2634 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:59,,,,no,No show,,
4414,2/18/19 20:18,1,EMS Parking,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/18/19 20:53,,,,no,No show,,
4415,2/18/19 20:19,2,"FreshFin Poke, 1806 E North Ave, Milwaukee, Wisconsin, United States, 53211","Wendy's, 627 E Capitol Dr, Milwaukee, Wisconsin, United States, 53212",,2/18/19 20:44,2/18/19 21:03,24.0,no,,,
4416,2/18/19 20:19,1,Union North,Upark,,2/18/19 20:23,2/18/19 20:52,3.0,no,,,
4417,2/18/19 20:22,1,"2422 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Union South,2/18/19 21:23,,,,yes,Wait time is too long,,
4418,2/18/19 20:22,1,"3018 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/18/19 21:38,2/18/19 21:42,75.0,no,,,
4419,2/18/19 20:22,1,EMS Parking,Yo Factory,2/18/19 20:27,,,,yes,I'm not ready to go,,
4420,2/18/19 20:23,1,Library,"2121 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:52,2/18/19 20:56,29.0,no,,,
4421,2/18/19 20:23,1,Library,"2745 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:03,2/18/19 21:08,39.0,no,,,
4422,2/18/19 20:25,2,EMS Parking,Yo Factory,2/18/19 20:46,,,,yes,I'm not ready to go,,
4423,2/18/19 20:25,1,Sandburg,"3044 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:47,,,,yes,I'm not ready to go,,
4424,2/18/19 20:26,1,Sal's Pizza,Sandburg,2/18/19 20:50,,,,yes,Wait time is too long,,
4425,2/18/19 20:26,3,"Riverwest Film & Video, 824 E Center St, Milwaukee, Wisconsin 53212, United States",Sandburg,2/18/19 20:26,,,,yes,I've had a change in my plans,,
4426,2/18/19 20:26,1,Library,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:03,2/18/19 21:10,36.0,no,,,
4427,2/18/19 20:26,1,"2750 N Murray Ave, Milwaukee, WI 53211, USA",Klotsche,,2/18/19 21:11,2/18/19 21:15,44.0,no,,,
4428,2/18/19 20:28,1,"2311 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States","1827 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:19,2/18/19 21:22,51.0,no,,,
4429,2/18/19 20:29,1,Lubar,"2455 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:50,2/18/19 20:54,21.0,no,,,
4430,2/18/19 20:29,1,"3024 North Cramer Street, Milwaukee, Wisconsin 53211, United States","Englemann Gym, UWM campus, Milwaukee, Wisconsin, United States, 53211",2/18/19 21:16,,,,no,No show,,
